   1.75000000      -6.18450008E-02   4.14749980E-03
   2.50000000      -6.82500005E-02   4.77499980E-03
   3.25000000      -6.91924989E-02   4.64749988E-03
   4.00000000      -6.78000003E-02   4.43999982E-03
   1.00000000      -4.25899997E-02   2.46999995E-03
   2.00300002      -6.49372563E-02   4.46669012E-03
   2.49699998      -6.82430118E-02   4.76926984E-03
   3.00699997      -6.92211390E-02   4.66084993E-03
  0.649999976      -2.63314992E-02   2.09950004E-03
  0.899999976      -3.84479985E-02   2.28599994E-03
   2.20000005      -6.66159987E-02   4.61999979E-03
   2.75000000      -6.89425021E-02   4.70250007E-03
   3.75000000      -6.84375018E-02   4.53749998E-03
   4.25000000      -6.71074986E-02   4.37750015E-03
   2.64000010      -6.86928034E-02   4.72560013E-03
   3.20000005      -6.92159981E-02   4.67200018E-03
   4.09999990      -6.75270036E-02   4.42800019E-03
   1.16900003      -4.86420915E-02   2.86404998E-03
   1.75000000      -6.18450008E-02   4.14749980E-03
   1.50000000      -5.73900007E-02   3.67500004E-03
   2.00000000      -6.49200007E-02   4.45999997E-03
   2.50000000      -6.82500005E-02   4.77499980E-03
   3.75000000      -6.84375018E-02   4.53749998E-03
  0.388999999      -1.23313004E-02   1.86720002E-03
  0.583999991      -2.28110403E-02   2.07904004E-03
  0.778999984      -3.28737982E-02   2.15782993E-03
  0.972999990      -4.15179096E-02   2.41304003E-03
   1.16799998      -4.86004800E-02   2.86159990E-03
   1.36300004      -5.42201400E-02   3.36661004E-03
   1.55799997      -5.85652217E-02   3.80151998E-03
   1.75199997      -6.18631206E-02   4.15224023E-03
  0.169569999      -2.89625558E-03   8.98720988E-04
  0.218180001      -4.55559837E-03   1.19780819E-03
  0.281639993      -7.14802323E-03   1.51803961E-03
  0.324840009      -9.13774874E-03   1.68591959E-03
  0.401300013      -1.29700163E-02   1.89413596E-03
  0.502189994      -1.83650889E-02   2.03386950E-03
  0.619690001      -2.47256309E-02   2.09455215E-03
  0.747500002      -3.13277245E-02   2.13785004E-03
