   3.90000008E-02   3.54119986E-02   1.32599997E-03
   8.79999995E-02   7.17199966E-02   4.22400003E-03
  0.142000005       9.67020020E-02   2.41399999E-03
  0.156000003      0.109980002       8.73600040E-03
  0.202999994      0.119364001       3.24800005E-03
  0.243000001      0.136079997       1.16640003E-02
  0.291000009      0.138225004       4.07399982E-03
  0.300000012      0.143399999       4.19999985E-03
  0.340000004      0.159119993       6.45999983E-03
  0.349999994      0.145600006       9.10000037E-03
  0.414999992      0.155625001       6.22500014E-03
  0.446999997      0.164496005       5.81099978E-03
  0.495000005      0.158399999       6.43499987E-03
  0.500000000      0.163499996       4.49999981E-03
  0.589999974      0.160479993       7.67000020E-03
  0.623000026      0.161357000       8.72199982E-03
  0.670000017      0.162809998       8.03999975E-03
  0.790000021      0.156420007       1.18500004E-02
   1.00000000      0.159999996       1.20000001E-02
   1.13199997      0.140368000       7.92399980E-03
   1.17700005      0.155364007       1.76550001E-02
   1.40100002      0.112080000       2.38170009E-02
   1.45000005      0.130500004       1.01500005E-02
   1.64400005      0.116723999       2.95919999E-02
   1.72000003       9.97600034E-02   1.20400004E-02
   2.48000002       6.94399998E-02   9.92000010E-03
   3.41000009       4.43300009E-02   1.02300001E-02
