   1.75000000      0.240957499       1.06050000E-02
   2.50000000      0.170925006       1.05250003E-02
   3.25000000      0.123272501       9.52250045E-03
   4.00000000       9.23200026E-02   8.75999965E-03
   1.00000000      0.335420012       7.40000000E-03
   2.00300002      0.211937428       1.06359301E-02
   2.49699998      0.169046894       1.05373403E-02
   3.00699997      0.134833887       9.74268001E-03
  0.649999976      0.357006013       5.86949987E-03
  0.899999976      0.346221000       6.75000018E-03
   2.20000005      0.195602000       1.06260004E-02
   2.75000000      0.151882499       1.00375004E-02
   3.75000000      0.100762501       9.07499995E-03
   4.25000000       8.22800025E-02   8.58500041E-03
   2.64000010      0.158690393       1.01375999E-02
   3.20000005      0.123935997       9.56800021E-03
   4.09999990       8.67559984E-02   8.69200006E-03
   1.16900003      0.314040154       9.09482036E-03
   1.75000000      0.246382505       1.11475000E-02
   1.50000000      0.270359993       1.04250005E-02
   2.00000000      0.213459998       1.09400004E-02
   2.50000000      0.171200007       1.05499998E-02
   3.75000000      0.100462496       9.03750025E-03
  0.388999999      0.328732222       5.35653019E-03
  0.583999991      0.359049052       5.71152009E-03
  0.778999984      0.359430611       6.83961995E-03
  0.972999990      0.337446123       8.04670993E-03
   1.16799998      0.309987187       1.26377596E-02
   1.36300004      0.293358505       1.30030196E-02
   1.55799997      0.253019214       2.16094591E-02
   1.75199997      0.242266566       2.26708800E-02
  0.169569999      0.211847186       4.51734522E-03
  0.218180001      0.243750691       6.15485804E-03
  0.281639993      0.282096267       7.26631191E-03
  0.324840009      0.308926076       7.97157362E-03
  0.401300013      0.323917329       8.33098777E-03
  0.502189994      0.347364813       8.27609096E-03
  0.619690001      0.360919863       1.03178388E-02
  0.747500002      0.354927957       1.15264496E-02
