   1.75000000      0.391999990       5.32000000E-03
   2.50000000      0.339749992       5.62500022E-03
   3.25000000      0.298902512       5.42749977E-03
   4.00000000      0.262760013       4.99999989E-03
   1.00000000      0.427540004       3.94999981E-03
   2.00300002      0.378987640       5.42812981E-03
   2.49699998      0.345260203       5.61825000E-03
   3.00699997      0.316095829       5.56294993E-03
  0.649999976      0.415577501       3.21100000E-03
  0.899999976      0.426914990       3.67200002E-03
   2.20000005      0.359986007       5.69800008E-03
   2.75000000      0.327552497       5.66500006E-03
   3.75000000      0.275849998       5.58750005E-03
   4.25000000      0.259122491       5.35500003E-03
   2.64000010      0.336045593       5.43839997E-03
   3.20000005      0.306847990       5.28000016E-03
   4.09999990      0.265843987       4.96099982E-03
   1.16900003      0.424721092       5.13191009E-03
   1.75000000      0.380344987       6.49250019E-03
   1.50000000      0.409619987       5.68500021E-03
   2.00000000      0.376419991       6.24000002E-03
   2.50000000      0.339024991       5.67500014E-03
   3.75000000      0.276787490       5.32499980E-03
  0.388999999      0.350780755       2.75411992E-03
  0.583999991      0.400191844       3.01928003E-03
  0.778999984      0.416897416       4.07416979E-03
  0.972999990      0.429423809       4.80662007E-03
   1.16799998      0.432428628       9.14543960E-03
   1.36300004      0.406923652       9.48647968E-03
   1.55799997      0.426720619       1.99735593E-02
   1.75199997      0.388576090       2.26358399E-02
  0.169569999      0.230098009       2.63342191E-03
  0.218180001      0.272864640       3.70033295E-03
  0.281639993      0.310172945       4.49215807E-03
  0.324840009      0.321854711       4.88559389E-03
  0.401300013      0.366475195       5.14466595E-03
  0.502189994      0.390126288       5.14242612E-03
  0.619690001      0.404868275       6.81659020E-03
  0.747500002      0.424550086       8.00572522E-03
