   1.75000000      0.196245000       6.68499991E-03
   2.50000000      0.157299995       6.12499984E-03
   3.25000000      0.131430000       5.52499993E-03
   4.00000000      0.110239998       4.87999991E-03
   1.00000000      0.237590000       6.24000002E-03
   2.00300002      0.186258972       6.30945014E-03
   2.49699998      0.161655784       6.11764984E-03
   3.00699997      0.142501727       5.77344000E-03
  0.649999976      0.253526002       5.47950016E-03
  0.899999976      0.241848007       5.84999984E-03
   2.20000005      0.171468005       6.59999996E-03
   2.75000000      0.149572507       6.04999997E-03
   3.75000000      0.117862500       5.47500001E-03
   4.25000000      0.108587503       5.01499977E-03
   2.64000010      0.155364007       5.75520005E-03
   3.20000005      0.136767998       5.37599996E-03
   4.09999990      0.112421997       4.79699997E-03
   1.16900003      0.229755253       9.11820028E-03
   1.75000000      0.185395002       9.57250036E-03
   1.50000000      0.212054998       8.71500000E-03
   2.00000000      0.183980003       8.10000021E-03
   2.50000000      0.156725004       6.20000018E-03
   3.75000000      0.118462503       5.24999993E-03
  0.388999999      0.231956810       5.67940017E-03
  0.583999991      0.245063916       5.13336016E-03
  0.778999984      0.239004984       8.20287038E-03
  0.972999990      0.240924537       9.39918030E-03
   1.16799998      0.238166884       1.97625607E-02
   1.36300004      0.209288657       1.88366603E-02
   1.55799997      0.228854626       3.86539809E-02
   1.75199997      0.193070397       4.06288803E-02
  0.169569999      0.177000552       7.34068546E-03
  0.218180001      0.206756100       1.05511844E-02
  0.281639993      0.222996920       1.24456715E-02
  0.324840009      0.217613563       1.36400312E-02
  0.401300013      0.249861419       1.38930064E-02
  0.502189994      0.250638008       1.32075967E-02
  0.619690001      0.244641215       1.78780556E-02
  0.747500002      0.252154171       2.03843247E-02
