   1.75000000      0.211154997       2.11749994E-03
   2.50000000      0.161850005       1.59999996E-03
   3.25000000      0.128700003       1.46249996E-03
   4.00000000      0.104280002       1.07999996E-03
   1.00000000      0.270200014       2.60000001E-03
   2.00300002      0.194811776       1.74261001E-03
   2.49699998      0.164102837       1.62304996E-03
   3.00699997      0.139945775       1.59371004E-03
  0.649999976      0.288021505       2.39200005E-03
  0.899999976      0.276641995       2.46599992E-03
   2.20000005      0.179519996       2.02400004E-03
   2.75000000      0.150342494       1.73250004E-03
   3.75000000      0.112162501       1.57500000E-03
   4.25000000       9.98324975E-02   1.35999999E-03
   2.64000010      0.156472802       1.39919994E-03
   3.20000005      0.132512003       1.24799996E-03
   4.09999990      0.103894003       1.06599997E-03
   1.16900003      0.257846326       4.07980988E-03
   1.75000000      0.205730006       4.02500015E-03
   1.50000000      0.231494993       3.59999994E-03
   2.00000000      0.193800002       3.07999994E-03
   2.50000000      0.161550000       1.70000002E-03
   3.75000000      0.112462498       1.35000004E-03
  0.388999999      0.264212698       2.58684997E-03
  0.583999991      0.283058971       2.20168009E-03
  0.778999984      0.279146850       3.84826004E-03
  0.972999990      0.273101628       4.38822992E-03
   1.16799998      0.262110889       9.67103988E-03
   1.36300004      0.237311929       9.13210027E-03
   1.55799997      0.236909479       1.91633999E-02
   1.75199997      0.209469125       2.01479997E-02
  0.169569999      0.188616097       3.60675389E-03
  0.218180001      0.219087631       5.21232001E-03
  0.281639993      0.242694825       6.14820141E-03
  0.324840009      0.248051077       6.73718145E-03
  0.401300013      0.274545372       6.84617786E-03
  0.502189994      0.282883614       6.47825096E-03
  0.619690001      0.283402830       8.84297676E-03
  0.747500002      0.286412090       1.00987246E-02
